desc	ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
none	15273	1	1	1	1	0	1	1	1	1	1	1	1	1	1
none	15274	1	1	1	1	1	1	1	1	1	2	1	2	1	1
none	15277	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1528	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	15289	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1529	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15290	0	1	0	1	1	1	1	1	1	0	0	0	1	1
none	153	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1530	0	0	0	0	0	1	0	0	0	0	1	0	0	0
none	15305	2	1	1	1	1	1	1	1	1	2	2	3	1	1
none	15306	1	1	1	1	1	1	1	1	1	1	1	1	0	0
none	15309	1	1	1	1	0	2	1	1	1	1	1	1	1	1
none	1531	3	1	0	0	0	0	0	0	0	0	0	0	0	10
none	1532	6	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15320	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	15321	1	1	1	1	1	1	1	1	1	1	0	1	2	1
none	15327	0	1	0	1	0	3	0	0	0	0	0	0	0	4
none	15328	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	15329	1	1	1	1	1	1	2	1	1	1	1	1	2	1
none	15338	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	15339	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1534	1	0	0	0	0	0	0	1	1	2	2	2	0	0
none	15340	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	15344	1	3	1	1	1	1	1	1	1	1	1	1	2	12
none	15345	1	3	1	1	1	1	1	1	1	1	0	1	1	1
none	15348	1	1	0	1	1	1	1	1	1	1	1	1	1	2
none	1535	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	15353	1	1	1	2	1	1	1	1	2	1	1	1	2	1
none	15355	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	15358	0	0	0	1	1	1	1	0	0	0	1	0	0	0
none	15359	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15363	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	15365	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	15367	3	2	3	2	2	3	2	3	2	2	1	1	1	1
none	15375	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15377	1	1	1	3	1	1	1	1	1	1	0	1	2	2
none	15383	1	2	1	1	1	1	1	1	1	1	1	1	0	0
none	15384	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15385.1	3	4	3	3	4	5	4	3	4	3	4	3	3	6
none	15385.2	1	1	1	2	1	1	1	2	1	1	1	1	1	4
none	15388	1	1	1	1	1	2	1	1	1	1	1	1	2	1
none	15390	1	1	1	1	1	2	1	1	1	2	1	1	1	1
none	15391	1	0	0	0	0	0	0	0	0	0	0	0	1	1
none	15395	1	0	0	0	0	0	0	0	0	2	1	1	2	1
none	15399	2	1	5	1	1	1	1	1	1	1	1	1	1	1
none	154	2	0	1	1	1	2	1	1	1	1	0	1	1	1
none	15409	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15414	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	15417.1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
none	15417.2	0	0	0	1	0	0	0	0	1	0	0	0	1	1
none	1543	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15430	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	15431	2	1	1	2	2	1	1	1	1	0	1	0	0	0
none	15431	2	1	1	2	2	1	1	1	1	0	1	0	0	0
none	15432	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	15435	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15436	0	0	0	1	1	2	1	1	1	1	1	0	0	0
none	15438	1	0	0	0	1	0	1	1	1	1	1	0	2	4
none	15447	1	1	1	1	1	1	1	2	2	1	1	0	1	1
none	15450	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15451	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	15452.1	1	0	1	2	1	1	1	1	1	2	1	1	2	2
none	15452.2	1	3	1	1	1	1	1	1	1	1	1	1	1	4
none	15454	2	3	1	1	1	1	1	1	1	1	1	1	1	1
none	15460.1	31	10	19	20	19	20	18	16	17	4	3	3	6	8
none	15460.2	1	1	0	0	0	0	0	0	0	10	9	8	12	16
none	15464	1	0	1	1	1	1	1	1	1	2	2	1	2	3
none	15465	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	15466	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15471	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	15478	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15481	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15484	0	4	0	0	0	0	0	0	0	0	0	0	0	3
none	15486	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	15488	1	2	2	1	2	1	1	1	1	1	1	1	1	1
none	15494	1	1	1	1	1	1	2	1	1	1	1	1	3	1
none	15497	2	1	1	1	1	1	1	2	2	0	0	1	0	0
none	155	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15500	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15502	1	1	1	1	1	1	1	1	1	5	3	2	2	2
none	15505	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	15510	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	15512	1	2	2	2	2	2	2	1	1	1	1	1	1	1
none	15514	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15515	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	15516	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	15520	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15528	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	1553	1	1	1	1	1	1	1	1	1	2	0	2	1	1
none	15533	1	1	2	1	1	1	1	1	1	1	1	1	1	1
none	15537	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15539	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15541	1	1	1	2	2	2	1	1	1	1	1	1	1	2
none	15545	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15547	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15551	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	15554.1	9	2	5	8	4	4	8	7	5	1	1	1	1	0
none	15554.2	1	1	1	1	1	1	1	1	1	1	1	1	8	6
none	1556	1	1	1	1	1	0	2	1	1	2	2	1	2	2
none	15563	1	1	1	1	2	1	1	1	2	1	1	1	1	1
none	15567	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15569	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15573	1	2	1	2	1	1	2	1	1	1	1	1	3	1
none	15575	1	1	1	1	1	2	2	2	2	1	1	1	1	1
none	15577	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15578	1	1	0	0	0	0	1	0	0	0	0	0	1	1
none	15580	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15586	1	1	1	1	1	1	1	1	1	0	0	0	1	0
none	15587	1	1	0	1	1	1	1	1	0	1	0	0	1	1
none	15588	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	15596	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15597	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15598	1	1	1	1	3	1	1	1	1	0	1	0	1	1
none	15599	1	1	3	1	1	1	2	1	1	1	1	1	1	1
none	1560	1	0	1	2	1	2	1	1	1	1	1	1	1	1
none	15602	0	1	0	0	0	0	0	0	0	0	0	1	1	1
none	15604	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15605.1	3	1	1	2	1	1	1	1	1	1	1	1	2	2
none	15605.2	2	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15606	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15608	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15609	2	1	1	1	1	1	1	1	1	1	1	1	2	2
none	15610	1	1	1	2	1	1	1	1	1	1	1	1	3	1
none	15620	1	5	1	1	1	1	1	1	3	2	1	1	1	1
none	15621	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	15631	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15635	1	0	1	1	1	1	1	1	1	0	1	0	2	1
none	15643.1.1	3	1	1	1	2	1	1	1	1	1	1	1	1	1
none	15643.1.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15643.2	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	15648	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15650	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	15652	1	0	1	1	1	1	0	0	0	2	1	0	2	0
none	1566	1	1	6	1	1	1	1	1	1	1	2	1	1	1
none	15661	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15662	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15667	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15669	2	2	1	1	1	1	1	1	1	2	1	1	1	1
none	1567	0	0	0	1	0	0	0	0	0	0	1	0	1	1
none	15670	1	2	1	1	1	2	1	1	1	1	1	1	1	1
none	15671	0	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15675	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	1568	1	2	1	1	1	1	1	1	1	2	1	1	1	1
none	15687	4	1	1	1	1	1	1	1	1	1	0	1	2	3
none	15689	1	2	1	1	1	1	1	2	2	2	1	1	2	1
none	15693	1	1	1	1	1	1	1	1	1	1	2	1	2	1
none	15700	1	0	0	1	1	0	1	1	1	0	0	0	1	1
none	15707	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15708	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15710.1	2	2	1	2	1	2	1	2	2	1	1	1	0	2
none	15710.2	1	2	1	2	2	2	1	2	2	1	1	2	2	2
none	15712	1	0	1	1	1	1	1	1	1	1	2	0	1	1
none	15714	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15715	1	1	1	1	1	1	1	1	1	0	0	0	1	0
none	15719	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15721	1	1	1	1	1	1	1	1	1	3	2	2	1	1
none	15726	1	0	0	6	0	10	5	0	2	0	0	3	0	0
none	15727	1	1	1	2	1	1	1	1	1	1	1	1	2	1
none	15734	0	1	0	0	0	0	0	0	0	0	0	1	0	1
none	15737	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	1574	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	15742	2	1	1	1	1	1	1	1	1	2	2	1	2	6
none	15743	1	1	0	1	1	1	1	1	1	1	0	1	1	1
none	15756	2	2	1	2	1	2	2	1	1	1	0	1	0	1
none	15757	1	1	1	1	1	1	1	2	1	2	2	1	3	2
none	15760	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15762	1	4	1	1	1	1	1	1	1	1	1	1	1	2
none	15766	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15767	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	15771	1	1	1	1	1	1	0	1	1	1	1	1	1	1
none	1578	1	0	1	1	1	2	1	1	1	2	1	1	1	1
none	15782	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15783	1	2	1	1	1	1	1	1	1	2	3	3	5	5
none	15785	1	1	1	1	1	1	2	1	1	1	1	3	1	1
none	15786	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15789	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15792	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15793	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15797	0	1	1	1	1	4	1	1	1	1	1	0	1	1
none	15798	0	1	0	1	1	1	1	1	1	0	0	0	0	1
none	15807	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15808	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15817	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	15822	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	15824	1	1	1	2	1	1	1	1	1	2	1	1	1	1
none	15825	1	1	2	2	1	1	1	1	1	3	1	3	1	1
none	15833	1	1	1	1	1	1	1	1	1	1	1	1	1	5
none	15836	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	15838	1	0	0	0	1	0	1	1	1	0	1	0	0	0
none	1584	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15840	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15841	1	0	0	0	1	1	0	1	0	0	0	1	1	0
none	15844	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	15845	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15846	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15851	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15855	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15858.1	1	1	2	1	2	1	1	1	1	1	2	1	2	1
none	15858.2	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15859	3	0	1	1	1	1	2	1	1	1	1	1	1	2
none	15867	2	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15869	0	0	0	0	0	0	0	1	1	1	0	1	1	2
none	1587.1.1.1	1	0	14	3	17	0	7	7	17	4	0	1	8	16
none	1587.1.1.2	0	2	0	0	0	0	0	0	0	0	0	0	1	2
none	1587.1.2	0	0	4	2	4	0	1	3	6	2	2	3	3	12
none	1587.2	0	0	2	1	2	0	0	1	2	0	0	0	6	2
none	15879	0	0	0	0	0	0	1	0	0	0	1	0	0	0
none	1588	1	4	1	1	1	1	1	1	1	1	1	1	1	11
none	15884	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	15886	2	1	2	2	2	2	1	2	2	1	0	1	1	1
none	15890	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15892	1	0	1	0	0	1	0	0	0	0	0	0	1	1
none	15898	11	3	3	5	3	3	3	6	3	1	1	1	1	1
none	15900	1	2	2	1	2	1	3	1	1	1	1	1	1	1
none	15910	1	1	1	1	1	1	1	1	1	1	0	1	2	0
none	15916	1	1	2	1	1	1	1	1	1	3	1	2	3	3
none	15918	1	1	1	2	1	1	2	1	2	1	1	2	0	0
none	1592	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	15920	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15924	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	15933	2	2	1	1	1	1	1	1	1	1	2	1	1	2
none	15937	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	15939	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1594	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	15944.1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	15944.2	2	2	2	1	2	2	3	2	2	1	1	1	1	4
none	1595	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	15959	1	0	1	1	1	1	2	2	1	0	0	0	1	1
none	15961	1	1	1	3	1	1	1	1	1	1	1	1	1	1
none	15962	1	1	1	1	1	1	1	1	1	3	2	3	2	2
none	15967	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1597	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15974	1	1	1	1	1	1	1	0	1	1	0	1	2	2
none	15975	1	1	2	1	2	2	2	2	2	1	1	1	1	1
none	15980	1	1	1	1	1	3	1	1	3	1	1	1	1	1
none	15982	1	1	1	1	1	2	1	1	1	2	2	2	2	2
none	15986	1	1	1	1	1	0	1	1	1	1	1	1	1	1
none	15987	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15996	1	0	1	1	1	1	0	1	1	1	1	1	1	1
none	15997	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	15999	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16005	2	1	1	1	1	1	1	1	1	1	2	1	1	1
none	16010	3	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16016	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16032	1	1	1	2	1	1	1	1	1	2	2	1	1	1
none	16035	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16038	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16040	0	0	0	0	0	1	0	1	0	0	0	0	1	0
none	16041	3	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16046	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	16048	1	1	1	1	1	1	1	1	1	0	1	0	1	1
none	16050	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	16052	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	16053	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16054	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16063	0	0	0	0	0	0	14	0	0	0	3	7	42	29
none	16064	2	1	1	1	1	1	1	1	1	1	1	0	1	1
none	16065	1	1	1	1	1	1	1	1	2	1	1	1	1	2
none	16079	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16082	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	16087	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	16088	1	1	1	1	2	1	1	1	1	1	1	1	2	1
none	16092	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	161	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16100	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16102	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16104	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	16108	0	0	0	3	1	0	1	1	1	0	0	0	1	0
none	16110	1	0	1	1	1	1	1	1	1	1	1	1	3	1
none	1612	1	1	1	1	1	5	1	1	1	1	1	1	2	1
none	16125	0	0	0	1	1	0	0	1	1	0	0	3	3	1
none	16126	1	1	1	1	1	1	1	1	1	0	0	0	1	0
none	16127	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16133	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	16134	2	1	1	1	1	1	1	1	1	1	1	1	6	1
none	16141	1	0	1	1	1	1	1	1	1	1	1	1	1	0
none	16142	1	1	1	1	2	1	1	1	1	1	2	2	2	2
none	16145	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16147	1	1	1	1	1	1	1	1	1	2	2	2	2	3
none	16154	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16155	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16157	3	1	1	3	1	1	1	1	1	1	1	1	1	4
none	16166	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16172	1	1	1	1	1	1	1	1	1	1	2	0	1	2
none	16176	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1618	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	16183	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	16186	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16190	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	16195	1	2	1	1	1	1	29	1	1	1	1	1	1	1
none	16197	1	3	1	1	1	1	1	2	2	1	1	1	1	1
none	162	0	1	0	0	0	0	0	0	0	0	1	1	1	1
none	1620	1	1	1	1	1	1	2	2	2	1	1	2	1	1
none	16201	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16204	1	0	1	1	1	1	1	1	1	1	2	1	1	1
none	16206	4	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16209	1	4	1	1	1	1	1	1	1	1	1	1	2	3
none	1621	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16212	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16214	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	16215	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1622	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16228	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16229	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16230	1	0	0	0	0	0	0	0	0	2	0	0	1	2
none	1624	1	1	1	1	1	1	1	1	1	1	1	1	0	0
none	16253	5	0	0	0	0	0	0	2	0	0	0	0	0	4
none	16256	0	1	0	1	1	1	1	3	1	1	1	1	1	1
none	16257	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16260	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16266.1.1	2	5	2	2	3	2	3	3	3	1	1	1	2	5
none	16266.1.2	4	1	1	2	1	1	1	1	3	1	2	2	2	2
none	16266.2	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	1627	2	0	1	1	1	1	1	2	1	0	0	1	0	0
none	16270	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16273	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16275	1	2	1	1	1	1	2	1	1	1	1	1	1	1
none	16279	1	1	1	1	1	1	1	1	1	1	1	1	3	1
none	16281	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16282	0	0	0	0	0	1	1	1	1	0	0	0	1	0
none	16287	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	16292	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16299	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	1630	7	4	4	7	4	6	4	3	3	3	3	1	3	3
none	16304	1	1	1	1	1	1	1	1	2	2	1	1	1	1
none	16305	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16306	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	16308	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	16309	1	1	1	1	1	1	1	1	1	0	1	1	0	0
none	16316	1	0	0	0	0	0	0	0	0	0	0	0	1	2
none	16323	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	16324	1	1	1	1	1	1	1	1	1	1	1	0	2	1
none	16325	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16326	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16327	2	1	1	2	1	1	1	1	1	1	1	1	1	1
none	1633	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	16330	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	16338	1	1	2	1	1	3	1	1	1	0	0	0	1	3
none	16339	0	0	0	0	1	0	1	0	0	0	1	0	0	1
none	16341	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16344	1	1	1	1	1	1	1	1	1	1	1	1	1	11
none	16345	1	1	1	2	1	1	2	1	1	1	1	1	1	1
none	16347	5	1	1	1	2	2	2	2	2	1	1	1	1	1
none	16348.1.1	1	1	2	2	2	2	2	1	1	1	1	1	1	1
none	16348.1.2	0	1	0	0	0	0	0	0	0	0	1	0	0	1
none	16348.2	1	0	0	1	1	1	1	1	1	1	0	1	1	0
none	16350	3	1	1	1	1	1	1	1	0	1	1	1	1	1
none	16353	1	0	1	1	1	1	1	1	1	2	1	0	1	1
none	16356	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	16359	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	16360	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16364	1	1	1	0	0	1	0	0	0	1	0	1	1	0
none	16368	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	16370	4	1	5	5	5	5	5	5	5	2	1	2	1	1
none	16374.1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16374.2	1	1	1	1	1	1	1	1	1	1	1	0	1	2
none	16381	1	1	1	1	1	9	1	1	1	1	1	1	1	0
none	16385	0	0	0	1	0	0	0	0	0	1	0	0	0	1
none	16388	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	1639	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16392	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	16398	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	164	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1640	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	16400	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16403.1.1	1	0	0	0	0	0	0	0	0	0	0	0	0	4
none	16403.1.2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
none	16403.2	1	1	1	1	1	1	1	1	1	1	0	1	0	0
none	16407.1	1	1	1	1	1	1	1	1	1	1	1	1	2	0
none	16407.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16411	2	1	1	1	1	1	1	1	1	1	2	1	2	1
none	16414	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	16415	1	0	1	1	1	1	1	1	1	1	1	1	2	2
none	16418	3	4	3	3	4	3	3	3	3	2	2	2	2	2
none	16425	3	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16430	1	2	1	1	2	1	1	1	1	1	1	1	1	0
none	16433	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	16434	2	2	1	1	1	1	1	1	1	1	1	0	1	1
none	16439	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1644.1	6	4	4	4	4	4	5	3	3	5	5	0	7	7
none	1644.2	1	3	1	1	1	1	1	1	1	1	1	1	1	3
none	16443	0	1	1	1	1	1	1	1	1	1	1	1	2	1
none	1645	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16451	1	0	1	1	1	1	1	2	1	1	1	1	2	2
none	16456.1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	16456.2	14	5	2	2	2	2	3	1	4	11	6	2	12	11
none	16466	0	1	0	0	0	0	0	0	0	0	0	0	2	1
none	16467	19	3	3	3	3	3	3	3	3	1	1	1	1	21
none	16481	1	0	1	1	1	1	2	1	1	1	1	1	1	7
none	16485	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16490	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	16497	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	16502	0	1	0	2	0	4	32	1	4	0	0	1	0	0
none	16508	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16509	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	16510	2	1	1	1	1	1	1	1	1	1	1	2	1	1
none	16512	1	0	1	2	1	1	1	1	1	1	1	1	1	1
none	16519	1	1	1	1	1	2	1	1	1	1	1	1	1	2
none	16524	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16525	1	0	1	1	1	1	1	1	1	1	1	1	0	1
none	16530	1	0	1	1	2	1	1	1	1	1	1	1	2	1
none	16531	3	2	2	2	1	1	1	1	1	2	1	1	1	1
none	16532.1.1	2	0	1	1	2	1	1	1	1	0	0	0	0	2
none	16532.1.2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
none	16532.2	3	0	0	0	3	1	2	2	0	0	0	3	0	0
none	16533	1	1	1	1	1	1	1	0	1	1	1	1	1	1
none	16534	2	1	1	1	1	1	1	1	1	1	0	1	1	1
none	16536	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16540	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	16542	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16546	2	1	1	1	1	1	1	1	1	2	2	2	3	2
none	16549	0	1	0	0	0	0	0	0	0	1	0	1	1	1
none	16554	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16555	1	1	1	1	1	1	2	1	1	1	2	1	1	1
none	16560	1	1	1	1	1	1	1	1	1	1	2	0	1	2
none	16561	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	16565	0	0	0	0	0	0	0	2	2	1	0	1	0	0
